Publish date,Trade date,Ticker,Action (Buy/Sell),Est. value,Stock price (Publish date)
2021-09-16,2021-08-24,ter,sell,8000.0,122.51
2021-09-16,2021-08-24,hpq,sell,8000.0,27.36
2021-09-16,2021-08-06,emr,sell,8000.0,98.51
2021-09-16,2021-08-06,alk,sell,8000.0,56.3
2021-09-16,2021-08-06,ual,sell,8000.0,43.87
2021-09-16,2021-08-06,aig,sell,8000.0,53.88
2021-09-16,2021-08-06,ph,sell,8000.0,288.71
2021-09-16,2021-08-16,aep,sell,8000.0,86.26
2021-09-16,2021-08-04,mnst,sell,8000.0,94.96
2021-09-16,2021-08-04,atvi,sell,8000.0,77.84
2021-09-16,2021-08-24,ilmn,sell,8000.0,452.2
2021-09-16,2021-08-24,avgo,sell,8000.0,510.7
2021-09-16,2021-08-16,kmi,sell,8000.0,15.52
2021-09-16,2021-08-16,peg,sell,8000.0,62.11
2021-09-16,2021-08-24,nxpi,sell,8000.0,212.7
2021-09-16,2021-08-06,tt,sell,8000.0,181.27
2021-09-16,2021-08-06,cprt,sell,8000.0,149.36
2021-09-16,2021-08-16,axp,sell,8000.0,161.5
2021-09-16,2021-08-06,ms,sell,8000.0,101.92
2021-09-16,2021-08-06,flt,sell,8000.0,255.75
2021-09-16,2021-08-06,nflx,sell,8000.0,584.62
2021-09-16,2021-08-06,zbh,sell,8000.0,143.42
2021-09-16,2021-08-06,pgr,sell,8000.0,91.65
2021-09-16,2021-08-06,ebay,sell,8000.0,71.39
2021-09-16,2021-08-16,sre,sell,8000.0,134.5
2021-09-16,2021-08-16,stz,sell,8000.0,217.62
2021-09-16,2021-08-16,ed,sell,8000.0,72.76
2021-09-16,2021-08-06,tfc,sell,8000.0,53.83
2021-09-16,2021-08-16,gd,sell,8000.0,197.16
2021-09-16,2021-08-24,ge,sell,8000.0,102.3
2021-09-16,2021-08-06,apd,sell,8000.0,267.89
2021-09-16,2021-08-24,aig,sell,8000.0,53.88
2021-09-16,2021-08-06,spgi,sell,8000.0,452.54
2021-09-16,2021-08-06,csx,sell,8000.0,30.5
2021-09-16,2021-08-16,hum,sell,8000.0,405.61
2021-09-16,2021-08-06,pg,sell,8000.0,144.09
2021-09-16,2021-08-16,cop,sell,8000.0,56.16
2021-09-16,2021-08-06,mmm,sell,8000.0,181.86
2021-09-16,2021-08-16,noc,sell,8000.0,354.24
2021-09-16,2021-08-06,hpe,sell,8000.0,13.64
2021-09-16,2021-08-06,kmb,sell,8000.0,134.42
2021-09-16,2021-08-06,dhr,sell,8000.0,328.05
2021-09-16,2021-08-06,bby,sell,8000.0,107.93
2021-09-16,2021-08-06,leg,sell,8000.0,45.87
2021-09-16,2021-08-06,lbrda,sell,8000.0,172.94
2021-09-16,2021-08-16,ba,sell,8000.0,214.35
2021-09-16,2021-08-24,pm,sell,8000.0,101.4
2021-09-16,2021-08-16,duk,sell,8000.0,100.43
2021-09-16,2021-08-06,lin,sell,8000.0,310.52
2021-09-16,2021-08-06,dov,sell,8000.0,167.46
2021-09-16,2021-08-24,pnc,sell,8000.0,189.09
2021-09-16,2021-08-24,bkng,sell,8000.0,2378.1
2021-09-16,2021-08-06,tjx,sell,8000.0,68.97
2021-09-16,2021-08-06,it,sell,8000.0,310.6
2021-09-16,2021-08-06,all,sell,8000.0,131.75
2021-09-16,2021-08-06,blk,sell,8000.0,897.86
2021-09-16,2021-08-06,orly,sell,8000.0,590.85
2021-09-16,2021-08-24,sbux,sell,8000.0,117.02
2021-09-16,2021-08-16,ice,sell,8000.0,118.09
2021-09-16,2021-08-06,wm,sell,8000.0,153.62
2021-09-16,2021-08-06,k,sell,8000.0,62.54
2021-09-16,2021-08-16,so,sell,8000.0,64.61
2021-09-16,2021-08-06,amzn,sell,8000.0,3485.42
2021-09-16,2021-08-16,ge,sell,8000.0,102.3
2021-09-16,2021-08-06,pm,sell,8000.0,101.4
2021-09-16,2021-08-06,payx,sell,8000.0,110.41
2021-09-16,2021-08-06,vz,sell,8000.0,53.13
2021-09-16,2021-08-16,rtx,sell,8000.0,81.8
2021-09-16,2021-08-16,d,sell,8000.0,74.66
2021-09-16,2021-08-06,rop,sell,8000.0,467.51
2021-09-16,2021-08-06,gis,sell,8000.0,57.85
2021-09-16,2021-08-06,cnc,sell,8000.0,60.8
2021-09-16,2021-08-06,abt,sell,8000.0,127.24
2021-09-16,2021-08-06,tfx,sell,8000.0,386.95
2021-09-16,2021-08-16,lmt,sell,8000.0,341.73
2021-09-16,2021-08-06,dg,sell,8000.0,217.21
2021-09-16,2021-08-06,pep,sell,32500.0,156.38
2021-09-16,2021-08-06,pypl,sell,32500.0,285.75
2021-09-16,2021-08-16,nee,sell,32500.0,83.8
2021-09-16,2021-08-06,msft,sell,32500.0,305.32
2021-09-16,2021-08-06,sbux,sell,32500.0,117.02
2021-09-16,2021-08-06,mo,sell,32500.0,47.46
2021-09-16,2021-08-06,ame,sell,32500.0,130.53
2021-09-16,2021-08-24,ibm,sell,32500.0,128.46
2021-09-16,2021-08-06,aapl,sell,32500.0,149.44
2021-09-16,2021-08-06,ilmn,sell,32500.0,452.2
2021-09-16,2021-08-06,shw,sell,32500.0,299.43
2021-09-16,2021-08-06,ibm,sell,32500.0,128.46
2021-09-16,2021-08-06,wmt,sell,32500.0,144.17
2021-09-16,2021-08-06,ups,sell,32500.0,191.49
2021-09-16,2021-08-06,cvx,sell,32500.0,94.11
2021-09-16,2021-08-06,cmcsa,sell,32500.0,55.59
2021-09-16,2021-08-06,cvs,sell,32500.0,82.96
2021-09-16,2021-08-06,hon,sell,32500.0,220.74
2021-09-16,2021-08-24,dhr,sell,32500.0,328.05
2021-09-16,2021-08-06,amgn,sell,32500.0,219.92
2021-09-16,2021-08-06,pnc,sell,32500.0,189.09
2021-09-16,2021-08-16,xom,sell,32500.0,53.27
2021-09-16,2021-08-06,tmus,sell,32500.0,128.84
2021-09-16,2021-08-06,googl,sell,32500.0,2889.01
2021-09-16,2021-08-06,orcl,sell,32500.0,85.77
2021-09-16,2021-08-06,unh,sell,32500.0,408.17
2021-09-16,2021-08-06,dis,sell,32500.0,184.66
2021-09-16,2021-08-06,hd,sell,32500.0,328.74
2021-09-16,2021-08-24,dis,sell,32500.0,184.66
2021-09-16,2021-08-24,hd,sell,32500.0,328.74
2021-09-16,2021-08-24,amzn,sell,32500.0,3485.42
2021-09-16,2021-08-24,cme,buy,8000.0,189.27
2021-09-16,2021-08-24,mck,buy,8000.0,208.3
2021-09-16,2021-08-06,ctxs,buy,8000.0,115.0
2021-09-16,2021-08-16,ffiv,buy,8000.0,209.5
2021-09-16,2021-08-24,low,buy,8000.0,204.79
2021-09-16,2021-08-24,aap,buy,8000.0,0.0
2021-09-16,2021-08-16,fbhs,buy,8000.0,95.64
2021-09-16,2021-08-24,dltr,buy,8000.0,88.43
2021-09-16,2021-08-24,cat,buy,8000.0,204.46
2021-09-16,2021-08-24,ste,buy,8000.0,214.74
2021-09-16,2021-08-16,gild,buy,8000.0,70.45
2021-09-16,2021-08-06,wtw,buy,8000.0,238.75
2021-09-16,2021-08-24,bk,buy,8000.0,50.55
2021-09-16,2021-08-16,wtw,buy,8000.0,238.75
2021-09-16,2021-08-06,whr,buy,8000.0,213.0
2021-09-16,2021-08-24,whr,buy,8000.0,213.0
2021-09-16,2021-08-06,spot,buy,8000.0,244.2
2021-09-16,2021-08-16,fisv,buy,8000.0,109.22
2021-09-16,2021-08-16,alb,buy,8000.0,0.0
2021-09-16,2021-08-06,alb,buy,8000.0,0.0
2021-09-16,2021-08-16,bwa,buy,8000.0,42.61
2021-09-16,2021-08-06,incy,buy,8000.0,72.24
2021-09-16,2021-08-06,akam,buy,8000.0,112.55
2021-09-16,2021-08-16,alk,buy,8000.0,56.3
2021-09-16,2021-08-16,afl,buy,8000.0,53.64
2021-09-16,2021-08-24,itw,buy,8000.0,218.24
2021-09-16,2021-08-06,hsic,buy,8000.0,78.44
2021-09-16,2021-08-16,ctsh,buy,8000.0,75.68
2021-09-16,2021-08-24,chh,buy,8000.0,120.47
2021-09-16,2021-08-16,nlok,buy,8000.0,26.18
2021-09-16,2021-08-24,dg,buy,8000.0,217.21
2021-09-16,2021-08-06,wba,buy,8000.0,48.22
2021-09-16,2021-08-06,nyt,buy,8000.0,49.33
2021-09-16,2021-08-24,abbv,buy,8000.0,106.39
2021-09-16,2021-08-16,disca,buy,8000.0,26.26
2021-09-16,2021-08-24,mrvl,buy,8000.0,62.3
2021-09-16,2021-08-24,bdx,buy,8000.0,252.49
2021-09-16,2021-08-16,luv,buy,8000.0,48.03
2021-09-16,2021-08-16,ccl,buy,8000.0,22.86
2021-09-16,2021-08-06,cms,buy,8000.0,62.28
2021-09-16,2021-08-06,rpm,buy,8000.0,78.82
2021-09-16,2021-08-16,f,buy,8000.0,12.65
2021-09-16,2021-08-16,efx,buy,8000.0,273.09
2021-09-16,2021-08-16,ir,buy,8000.0,53.51
2021-09-16,2021-08-06,scco,buy,8000.0,58.9
2021-09-16,2021-08-16,reg,buy,8000.0,66.56
2021-09-16,2021-08-24,nsc,buy,8000.0,247.16
2021-09-16,2021-08-24,pfg,buy,8000.0,63.92
2021-09-16,2021-08-06,moh,buy,8000.0,262.05
2021-09-16,2021-08-16,pfg,buy,8000.0,63.92
2021-09-16,2021-08-24,fdx,buy,8000.0,253.24
2021-09-16,2021-08-24,ame,buy,8000.0,130.31
2021-09-16,2021-08-16,penn,buy,8000.0,75.07
2021-09-16,2021-08-16,re,buy,8000.0,250.98
2021-09-16,2021-08-16,stx,buy,8000.0,80.91
2021-09-16,2021-08-24,apd,buy,8000.0,266.18
2021-09-16,2021-08-06,chrw,buy,8000.0,88.92
2021-09-16,2021-08-16,ual,buy,8000.0,43.87
2021-09-16,2021-08-16,mtb,buy,8000.0,136.13
2021-09-16,2021-08-24,aon,buy,8000.0,294.06
2021-09-16,2021-08-16,odfl,buy,8000.0,292.98
2021-09-16,2021-08-06,ldos,buy,8000.0,93.62
2021-09-16,2021-08-24,c,buy,8000.0,67.75
2021-09-16,2021-08-16,hpe,buy,8000.0,13.54
2021-09-16,2021-08-06,nwsa,buy,8000.0,21.82
2021-09-16,2021-08-24,odfl,buy,8000.0,292.98
2021-09-16,2021-08-06,amat,buy,8000.0,140.86
2021-09-16,2021-08-06,exc,buy,8000.0,35.39
2021-09-16,2021-08-06,fmc,buy,8000.0,95.5
2021-09-16,2021-08-16,expe,buy,8000.0,151.41
2021-09-16,2021-08-24,w,buy,8000.0,278.81
2021-09-16,2021-08-24,gild,buy,8000.0,68.99
2021-09-16,2021-08-06,expe,buy,8000.0,151.41
2021-09-16,2021-08-16,ftnt,buy,8000.0,303.99
2021-09-16,2021-08-06,pxd,buy,8000.0,149.63
2021-09-16,2021-08-16,msft,buy,8000.0,304.13
2021-09-16,2021-08-04,shw,buy,8000.0,299.43
2021-09-16,2021-08-06,cah,buy,8000.0,50.71
2021-09-16,2021-08-16,mmc,buy,8000.0,158.26
2021-09-16,2021-08-24,vfc,buy,8000.0,69.04
2021-09-16,2021-08-16,wdc,buy,8000.0,57.54
2021-09-16,2021-08-16,bbwi,buy,8000.0,63.05
2021-09-16,2021-08-06,a,buy,8000.0,174.41
2021-09-16,2021-08-24,ce,buy,8000.0,150.58
2021-09-16,2021-08-16,lvs,buy,8000.0,38.71
2021-09-16,2021-08-16,mgm,buy,8000.0,40.58
2021-09-16,2021-08-24,snps,buy,8000.0,332.59
2021-09-16,2021-08-06,acn,buy,8000.0,342.57
2021-09-16,2021-08-16,abmd,buy,8000.0,353.53
2021-09-16,2021-08-06,cag,buy,8000.0,32.58
2021-09-16,2021-08-16,el,buy,8000.0,330.36
2021-09-16,2021-08-06,uri,buy,8000.0,331.3
2021-09-16,2021-08-06,grmn,buy,8000.0,167.8
2021-09-16,2021-08-06,vlo,buy,8000.0,63.16
2021-09-16,2021-08-06,jbht,buy,8000.0,167.55
2021-09-16,2021-08-24,wfc,buy,8000.0,45.67
2021-09-16,2021-08-16,enph,buy,8000.0,157.67
2021-09-16,2021-08-24,nke,buy,8000.0,157.68
2021-09-16,2021-08-24,cof,buy,8000.0,157.89
2021-09-16,2021-08-24,a,buy,8000.0,174.41
2021-09-16,2021-08-16,vtrs,buy,8000.0,13.45
2021-09-16,2021-08-06,xel,buy,8000.0,64.71
2021-09-16,2021-08-06,rgld,buy,8000.0,108.3
2021-09-16,2021-08-16,ntrs,buy,8000.0,108.69
2021-09-16,2021-08-16,uri,buy,8000.0,331.3
2021-09-16,2021-08-24,csco,buy,8000.0,56.76
2021-09-16,2021-08-06,lbrda,buy,8000.0,172.94
2021-09-16,2021-08-24,jnj,buy,8000.0,163.83
2021-09-16,2021-08-18,cof,buy,8000.0,157.89
2021-09-16,2021-08-16,abc,buy,8000.0,122.24
2021-09-16,2021-08-16,info,buy,8000.0,123.43
2021-09-16,2021-08-16,anss,buy,8000.0,369.07
2021-09-16,2021-08-24,de,buy,8000.0,357.75
2021-09-16,2021-08-16,jci,buy,8000.0,73.38
2021-09-16,2021-08-26,ulta,buy,8000.0,373.73
2021-09-16,2021-08-16,tfx,buy,8000.0,386.57
2021-09-16,2021-08-06,gpc,buy,8000.0,117.56
2021-09-16,2021-08-16,udr,buy,8000.0,52.44
2021-09-16,2021-08-06,ma,buy,8000.0,346.16
2021-09-16,2021-08-16,qrvo,buy,8000.0,182.37
2021-09-16,2021-08-24,kmx,buy,8000.0,137.11
2021-09-16,2021-08-06,amcr,buy,8000.0,12.1
2021-09-16,2021-08-16,cmg,buy,8000.0,1885.58
2021-09-16,2021-08-16,antm,buy,8000.0,363.51
2021-09-16,2021-08-06,wcn,buy,8000.0,129.76
2021-09-16,2021-08-06,cmg,buy,8000.0,1885.58
2021-09-16,2021-08-06,intc,buy,8000.0,53.73
2021-09-16,2021-08-16,vrtx,buy,8000.0,190.6
2021-09-16,2021-08-24,cmg,buy,8000.0,1885.58
2021-09-16,2021-08-16,holx,buy,8000.0,78.05
2021-09-16,2021-08-04,mdt,buy,8000.0,130.32
2021-09-16,2021-08-06,ctas,buy,8000.0,394.24
2021-09-16,2021-08-16,ctas,buy,8000.0,394.24
2021-09-16,2021-08-16,cdw,buy,8000.0,194.46
2021-09-16,2021-08-16,xyl,buy,8000.0,134.08
2021-09-16,2021-08-16,mar,buy,8000.0,145.09
2021-09-16,2021-08-04,kmx,buy,8000.0,137.11
2021-09-16,2021-08-24,lyb,buy,8000.0,91.62
2021-09-16,2021-08-06,twtr,buy,8000.0,60.19
2021-09-16,2021-08-24,mar,buy,8000.0,145.09
2021-09-16,2021-08-24,lnc,buy,8000.0,64.32
2021-09-16,2021-08-16,gnrc,buy,8000.0,433.54
2021-09-16,2021-08-16,aap,buy,8000.0,0.0
2021-09-16,2021-08-16,crl,buy,8000.0,436.24
2021-09-16,2021-08-16,ip,buy,8000.0,53.65
2021-09-16,2021-08-24,ci,buy,8000.0,202.14
2021-09-16,2021-08-24,unh,buy,8000.0,408.17
2021-09-16,2021-08-04,eog,buy,8000.0,67.14
2021-09-16,2021-08-04,bll,buy,8000.0,92.25
2021-09-16,2021-08-24,tmus,buy,8000.0,128.84
2021-09-16,2021-08-24,qcom,buy,8000.0,141.0
2021-09-16,2021-08-26,met,buy,8000.0,59.9
2021-09-16,2021-08-16,phm,buy,8000.0,46.91
2021-09-16,2021-08-06,gww,buy,8000.0,407.1
2021-09-16,2021-08-16,avy,buy,8000.0,220.27
2021-09-16,2021-08-18,coo,buy,8000.0,441.44
2021-09-16,2021-08-18,wst,buy,8000.0,451.65
2021-09-16,2021-08-24,stt,buy,8000.0,85.47
2021-09-16,2021-08-04,psx,buy,8000.0,63.8
2021-09-16,2021-08-04,bkr,buy,8000.0,24.0
2021-09-16,2021-08-24,ftv,buy,8000.0,74.78
2021-09-16,2021-08-26,avb,buy,8000.0,221.28
2021-09-16,2021-08-16,trmb,buy,8000.0,91.31
2021-09-16,2021-08-18,mchp,buy,8000.0,80.32
2021-09-16,2021-08-24,amgn,buy,8000.0,219.92
2021-09-16,2021-08-18,bax,buy,8000.0,81.22
2021-09-16,2021-08-24,wm,buy,8000.0,153.62
2021-09-16,2021-08-16,cdns,buy,8000.0,168.13
2021-09-16,2021-08-16,acgl,buy,8000.0,39.26
2021-09-16,2021-08-24,ntrs,buy,8000.0,111.69
2021-09-16,2021-08-16,mktx,buy,8000.0,426.24
2021-09-16,2021-08-16,payc,buy,8000.0,468.02
2021-09-16,2021-08-06,ttwo,buy,8000.0,153.85
2021-09-16,2021-08-06,info,buy,8000.0,123.43
2021-09-16,2021-08-06,fcx,buy,8000.0,34.66
2021-09-16,2021-08-06,bdx,buy,8000.0,252.49
2021-09-16,2021-08-24,rop,buy,8000.0,467.51
2021-09-16,2021-08-24,mpwr,buy,8000.0,495.46
2021-09-16,2021-08-26,aptv,buy,8000.0,154.97
2021-09-16,2021-08-24,fwonk,buy,8000.0,49.48
2021-09-16,2021-08-26,nwsa,buy,8000.0,22.01
2021-09-16,2021-08-24,hlt,buy,8000.0,131.86
2021-09-16,2021-08-16,keys,buy,8000.0,180.4
2021-09-16,2021-08-26,dxcm,buy,8000.0,542.23
2021-09-16,2021-08-24,dpz,buy,8000.0,505.85
2021-09-16,2021-08-24,ctsh,buy,8000.0,75.68
2021-09-16,2021-08-24,lyv,buy,8000.0,88.68
2021-09-16,2021-08-24,adi,buy,8000.0,174.46
2021-09-16,2021-08-24,dxcm,buy,8000.0,542.23
2021-09-16,2021-08-24,ipg,buy,8000.0,36.44
2021-09-16,2021-08-24,flt,buy,8000.0,255.75
2021-09-16,2021-08-24,czr,buy,8000.0,107.79
2021-09-16,2021-08-06,cb,buy,8000.0,0.0
2021-09-16,2021-08-24,syk,buy,8000.0,277.07
2021-09-16,2021-08-24,intc,buy,8000.0,54.52
2021-09-16,2021-08-24,yum,buy,8000.0,127.86
2021-09-16,2021-08-16,stt,buy,8000.0,85.47
2021-09-16,2021-08-18,amp,buy,8000.0,264.66
2021-09-16,2021-08-24,csx,buy,8000.0,30.5
2021-09-16,2021-08-24,len,buy,8000.0,98.23
2021-09-16,2021-08-06,mas,buy,8000.0,58.45
2021-09-16,2021-08-18,swks,buy,8000.0,178.3
2021-09-16,2021-08-06,foxa,buy,8000.0,35.3
2021-09-16,2021-08-16,lnc,buy,8000.0,64.78
2021-09-16,2021-08-24,nflx,buy,8000.0,584.62
2021-09-16,2021-08-16,pki,buy,8000.0,188.2
2021-09-16,2021-08-16,tmo,buy,8000.0,556.82
2021-09-16,2021-08-24,lkq,buy,8000.0,51.11
2021-09-16,2021-08-16,aon,buy,8000.0,294.06
2021-09-16,2021-08-16,rmd,buy,8000.0,291.31
2021-09-16,2021-08-16,fdx,buy,8000.0,254.1
2021-09-16,2021-08-18,carr,buy,8000.0,54.7
2021-09-16,2021-08-16,cbre,buy,8000.0,96.46
2021-09-16,2021-08-06,slb,buy,8000.0,27.47
2021-09-16,2021-08-06,tsn,buy,8000.0,74.64
2021-09-16,2021-08-16,zbra,buy,8000.0,576.79
2021-09-16,2021-08-06,mpc,buy,8000.0,56.64
2021-09-16,2021-08-16,ndaq,buy,8000.0,195.55
2021-09-16,2021-08-16,eqr,buy,8000.0,80.64
2021-09-16,2021-08-24,phm,buy,8000.0,46.91
2021-09-16,2021-08-16,sivb,buy,8000.0,584.44
2021-09-16,2021-08-24,mo,buy,8000.0,47.46
2021-09-16,2021-08-06,kr,buy,8000.0,41.39
2021-09-16,2021-08-06,chd,buy,8000.0,83.25
2021-09-16,2021-08-16,zbh,buy,8000.0,143.42
2021-09-16,2021-08-06,dgx,buy,8000.0,155.43
2021-09-16,2021-08-06,swk,buy,8000.0,181.34
2021-09-16,2021-08-06,srcl,buy,8000.0,68.89
2021-09-16,2021-08-06,dltr,buy,8000.0,88.43
2021-09-16,2021-08-24,lh,buy,8000.0,296.8
2021-09-16,2021-08-24,etsy,buy,8000.0,218.7
2021-09-16,2021-08-16,dal,buy,8000.0,39.44
2021-09-16,2021-08-06,mck,buy,8000.0,208.3
2021-09-16,2021-08-24,wmt,buy,8000.0,144.17
2021-09-16,2021-08-16,zts,buy,8000.0,204.61
2021-09-16,2021-08-24,bac,buy,8000.0,39.35
2021-09-16,2021-08-06,carr,buy,8000.0,54.7
2021-09-16,2021-08-18,cme,buy,8000.0,189.27
2021-09-16,2021-08-24,rost,buy,8000.0,113.04
2021-09-16,2021-08-24,bsx,buy,8000.0,44.85
2021-09-16,2021-08-24,lin,buy,8000.0,310.52
2021-09-16,2021-08-11,abt,buy,8000.0,127.24
2021-09-16,2021-08-16,msci,buy,8000.0,650.98
2021-09-16,2021-08-26,ci,buy,8000.0,202.14
2021-09-16,2021-08-06,msgs,buy,8000.0,181.12
2021-09-16,2021-08-24,mdt,buy,8000.0,131.1
2021-09-16,2021-08-24,lrcx,buy,8000.0,611.87
2021-09-16,2021-08-16,adp,buy,8000.0,200.89
2021-09-16,2021-08-24,ppg,buy,8000.0,150.48
2021-09-16,2021-08-06,azo,buy,8000.0,1597.88
2021-09-16,2021-08-16,aptv,buy,8000.0,154.97
2021-09-16,2021-08-06,el,buy,8000.0,330.36
2021-09-16,2021-08-06,luv,buy,8000.0,48.03
2021-09-16,2021-08-04,dhi,buy,8000.0,87.45
2021-09-16,2021-08-24,gpn,buy,8000.0,160.47
2021-09-16,2021-08-24,adsk,buy,8000.0,287.3
2021-09-16,2021-08-24,regn,buy,8000.0,664.99
2021-09-16,2021-08-24,avb,buy,8000.0,221.28
2021-09-16,2021-08-18,disca,buy,8000.0,26.26
2021-09-16,2021-08-16,bmy,buy,8000.0,61.07
2021-09-16,2021-08-16,biib,buy,8000.0,302.42
2021-09-16,2021-08-06,cmi,buy,8000.0,233.42
2021-09-16,2021-08-06,ew,buy,8000.0,121.89
2021-09-16,2021-08-16,bby,buy,8000.0,107.93
2021-09-16,2021-08-06,lhx,buy,8000.0,226.21
2021-09-16,2021-08-06,wmb,buy,8000.0,24.62
2021-09-16,2021-08-24,mrk,buy,8000.0,71.4
2021-09-16,2021-08-24,bby,buy,8000.0,107.93
2021-09-16,2021-08-18,cprt,buy,8000.0,149.36
2021-09-16,2021-08-16,msi,buy,8000.0,238.68
2021-09-16,2021-08-06,gpn,buy,8000.0,160.47
2021-09-16,2021-08-16,syf,buy,8000.0,47.22
2021-09-16,2021-08-16,gis,buy,8000.0,57.85
2021-09-16,2021-08-16,ctva,buy,8000.0,42.02
2021-09-16,2021-08-24,ma,buy,8000.0,346.64
2021-09-16,2021-08-24,meli,buy,8000.0,1898.62
2021-09-16,2021-08-24,pru,buy,8000.0,103.16
2021-09-16,2021-08-16,cb,buy,8000.0,0.0
2021-09-16,2021-08-26,mu,buy,8000.0,73.49
2021-09-16,2021-08-24,mchp,buy,8000.0,80.32
2021-09-16,2021-08-24,dow,buy,8000.0,58.22
2021-09-16,2021-08-06,iff,buy,8000.0,143.53
2021-09-16,2021-08-16,iqv,buy,8000.0,257.55
2021-09-16,2021-08-16,glw,buy,8000.0,37.77
2021-09-16,2021-08-06,mco,buy,8000.0,378.71
2021-09-16,2021-08-06,gm,buy,8000.0,50.74
2021-09-16,2021-08-24,cmcsa,buy,8000.0,55.59
2021-09-16,2021-08-16,tt,buy,8000.0,181.27
2021-09-16,2021-08-04,aon,buy,8000.0,294.06
2021-09-16,2021-08-26,syk,buy,8000.0,277.07
2021-09-16,2021-08-06,cern,buy,8000.0,73.92
2021-09-16,2021-08-06,pcar,buy,8000.0,83.93
2021-09-16,2021-08-04,es,buy,8000.0,84.97
2021-09-16,2021-08-18,a,buy,8000.0,174.68
2021-09-16,2021-08-06,omc,buy,8000.0,71.08
2021-09-16,2021-08-16,all,buy,8000.0,131.75
2021-09-16,2021-08-06,ppg,buy,8000.0,150.48
2021-09-16,2021-08-24,emr,buy,8000.0,98.51
2021-09-16,2021-08-26,ame,buy,8000.0,130.53
2021-09-16,2021-08-26,lyb,buy,8000.0,92.67
2021-09-16,2021-08-16,ter,buy,8000.0,122.51
2021-09-16,2021-08-06,ci,buy,8000.0,202.14
2021-09-16,2021-08-18,gpn,buy,8000.0,160.47
2021-09-16,2021-08-06,afl,buy,8000.0,53.64
2021-09-16,2021-08-06,bsx,buy,8000.0,44.85
2021-09-16,2021-08-16,hpq,buy,8000.0,27.36
2021-09-16,2021-08-16,bk,buy,8000.0,50.55
2021-09-16,2021-08-16,cat,buy,8000.0,204.46
2021-09-16,2021-08-16,snps,buy,8000.0,332.59
2021-09-16,2021-08-04,aep,buy,8000.0,86.26
2021-09-16,2021-08-24,aapl,buy,8000.0,149.44
2021-09-16,2021-08-04,hrl,buy,8000.0,41.95
2021-09-16,2021-08-16,fcx,buy,8000.0,34.66
2021-09-16,2021-08-16,shw,buy,8000.0,299.43
2021-09-16,2021-08-24,blk,buy,8000.0,897.86
2021-09-16,2021-08-06,tsco,buy,8000.0,205.73
2021-09-16,2021-08-06,fast,buy,8000.0,53.04
2021-09-16,2021-08-24,v,buy,8000.0,224.08
2021-09-16,2021-08-24,pep,buy,8000.0,156.38
2021-09-16,2021-08-06,rsg,buy,8000.0,125.36
2021-09-16,2021-08-18,gm,buy,8000.0,50.74
2021-09-16,2021-08-24,pool,buy,8000.0,474.68
2021-09-16,2021-08-06,peg,buy,8000.0,62.11
2021-09-16,2021-08-24,mcd,buy,8000.0,238.61
2021-09-16,2021-08-16,pru,buy,8000.0,103.16
2021-09-16,2021-08-24,mmm,buy,8000.0,181.86
2021-09-16,2021-08-06,kmi,buy,8000.0,15.52
2021-09-16,2021-08-16,adsk,buy,8000.0,287.3
2021-09-16,2021-08-06,vrtx,buy,8000.0,190.6
2021-09-16,2021-08-06,nsc,buy,8000.0,247.16
2021-09-16,2021-08-06,axp,buy,8000.0,161.5
2021-09-16,2021-08-16,ew,buy,8000.0,121.89
2021-09-16,2021-08-16,mdt,buy,8000.0,131.1
2021-09-16,2021-08-06,cat,buy,8000.0,204.46
2021-09-16,2021-08-16,aph,buy,8000.0,75.4
2021-09-16,2021-08-18,ilmn,buy,8000.0,452.2
2021-09-16,2021-08-18,tgt,buy,8000.0,242.97
2021-09-16,2021-08-24,tjx,buy,8000.0,68.97
2021-09-16,2021-08-06,ed,buy,8000.0,72.76
2021-09-16,2021-08-06,sre,buy,8000.0,134.5
2021-09-16,2021-08-16,wm,buy,8000.0,153.62
2021-09-16,2021-08-16,nxpi,buy,8000.0,212.7
2021-09-16,2021-08-16,intu,buy,8000.0,572.37
2021-09-16,2021-08-24,fb,buy,8000.0,377.56
2021-09-16,2021-08-16,hlt,buy,8000.0,131.86
2021-09-16,2021-08-06,stz,buy,8000.0,217.62
2021-09-16,2021-08-24,jpm,buy,8000.0,156.8
2021-09-16,2021-08-06,fdx,buy,8000.0,254.1
2021-09-16,2021-08-24,tmo,buy,8000.0,556.82
2021-09-16,2021-08-24,unp,buy,8000.0,202.68
2021-09-16,2021-08-06,vrsk,buy,8000.0,205.93
2021-09-16,2021-08-06,mar,buy,8000.0,145.09
2021-09-16,2021-08-06,antm,buy,8000.0,364.53
2021-09-16,2021-08-06,etn,buy,8000.0,160.44
2021-09-16,2021-08-16,de,buy,8000.0,358.67
2021-09-16,2021-08-24,pg,buy,8000.0,144.09
2021-09-16,2021-08-16,mco,buy,8000.0,378.71
2021-09-16,2021-08-16,pgr,buy,8000.0,91.65
2021-09-16,2021-08-06,mkc,buy,8000.0,84.39
2021-09-16,2021-08-16,dg,buy,8000.0,217.21
2021-09-16,2021-08-06,gd,buy,8000.0,197.16
2021-09-16,2021-08-16,nvda,buy,8000.0,223.67
2021-09-16,2021-08-06,mmc,buy,8000.0,158.76
2021-09-16,2021-08-16,mu,buy,8000.0,73.49
2021-09-16,2021-08-16,cnc,buy,8000.0,60.8
2021-09-16,2021-08-06,regn,buy,8000.0,664.99
